,iteration,node,betweeness_centrality,closeness_centrality,in_degree,avg_dist_from_phil,size_of_gcc
0,200,philosophy,0.005673512008353637,0.11400508901485083,0.011834319526627219,8.408536585365853,0.9647058823529412
1,200,awareness,0.009780717020536024,0.10768461593402669,0.011834319526627219,8.408536585365853,0.9647058823529412
2,200,knowledge,0.011869126348764357,0.10128178688706632,0.023668639053254437,8.408536585365853,0.9647058823529412
3,200,science,0.006926557605290636,0.06797655785510036,0.029585798816568046,8.408536585365853,0.9647058823529412
4,200,language,0.0021580229725026105,0.010519395134779749,0.005917159763313609,8.408536585365853,0.9647058823529412
5,200,philosophy_of_logic,0.0014966933518969717,0.018773147162743177,0.005917159763313609,8.408536585365853,0.9647058823529412
6,300,philosophy,0.0038541261821479467,0.10598757578025597,0.008064516129032258,9.01673640167364,0.9598393574297188
7,300,awareness,0.006979531027335147,0.10483190609238362,0.008064516129032258,9.01673640167364,0.9598393574297188
8,300,knowledge,0.007805415209223993,0.09308007795456529,0.016129032258064516,9.01673640167364,0.9598393574297188
9,300,science,0.005489700738437621,0.06726149622512011,0.020161290322580645,9.01673640167364,0.9598393574297188
10,300,language,0.001004016064257028,0.007168458781362006,0.004032258064516129,9.01673640167364,0.9598393574297188
11,300,philosophy_of_logic,0.000696333721984713,0.012792991413320956,0.004032258064516129,9.01673640167364,0.9598393574297188
12,400,philosophy,0.0029275751473111064,0.10494842310193715,0.0061162079510703364,9.12063492063492,0.9603658536585366
13,400,awareness,0.005435593346759156,0.10700962923648495,0.0061162079510703364,9.12063492063492,0.9603658536585366
14,400,knowledge,0.006060267024688596,0.09411536878797416,0.012232415902140673,9.12063492063492,0.9603658536585366
15,400,science,0.0038692474080704114,0.059748480803780105,0.01529051987767584,9.12063492063492,0.9603658536585366
16,400,language,0.0005780562392779891,0.005436629289840299,0.0030581039755351682,9.12063492063492,0.9603658536585366
17,400,philosophy_of_logic,0.0004009099724024763,0.009702329879215894,0.0030581039755351682,9.12063492063492,0.9603658536585366
18,500,philosophy,0.002348071313588555,0.10248701756679111,0.0049261083743842365,9.300771208226221,0.9557739557739557
19,500,awareness,0.004290676704469808,0.10278391559179738,0.0049261083743842365,9.300771208226221,0.9557739557739557
20,500,knowledge,0.004768763389453045,0.08950444236401046,0.009852216748768473,9.300771208226221,0.9557739557739557
21,500,science,0.002971399523123661,0.056661666958527805,0.014778325123152709,9.300771208226221,0.9557739557739557
22,500,language,0.0003752072717589959,0.004378762999452655,0.0024630541871921183,9.300771208226221,0.9557739557739557
23,500,philosophy_of_logic,0.0003933624623279796,0.01111086998980057,0.0024630541871921183,9.300771208226221,0.9557739557739557
24,600,philosophy,0.0019447331947331946,0.09943231139520202,0.004166666666666667,9.386666666666667,0.9355509355509356
25,600,awareness,0.003477997227997228,0.09792519243885804,0.004166666666666667,9.386666666666667,0.9355509355509356
26,600,knowledge,0.00391978516978517,0.08654382546232614,0.008333333333333333,9.386666666666667,0.9355509355509356
27,600,science,0.0024904712404712403,0.056651706560283684,0.0125,9.386666666666667,0.9355509355509356
28,600,language,0.0005717255717255716,0.007417582417582417,0.004166666666666667,9.386666666666667,0.9355509355509356
29,600,philosophy_of_logic,0.0004028066528066528,0.012452919020715632,0.0020833333333333333,9.386666666666667,0.9355509355509356
30,700,philosophy,0.0016993895396799207,0.09936683963059402,0.0036363636363636364,9.405038759689923,0.9364791288566243
31,700,awareness,0.0029929054611450255,0.09655985319028797,0.0036363636363636364,9.405038759689923,0.9364791288566243
32,700,knowledge,0.003352582082164659,0.08526944320047768,0.007272727272727273,9.405038759689923,0.9364791288566243
33,700,science,0.0021481603695759775,0.056535975872468766,0.01090909090909091,9.405038759689923,0.9364791288566243
34,700,language,0.0006434581752186107,0.009745989304812833,0.005454545454545455,9.405038759689923,0.9364791288566243
35,700,philosophy_of_logic,0.00039927404718693283,0.013808975834292291,0.0018181818181818182,9.405038759689923,0.9364791288566243
36,800,philosophy,0.001498982555881759,0.09916248708856445,0.00322061191626409,9.386206896551725,0.932475884244373
37,800,awareness,0.002617394411047424,0.09577151981637705,0.00322061191626409,9.386206896551725,0.932475884244373
38,800,knowledge,0.002956542450461086,0.08561420484325012,0.00966183574879227,9.386206896551725,0.932475884244373
39,800,science,0.0018510751769524312,0.05325775989296004,0.00966183574879227,9.386206896551725,0.932475884244373
40,800,language,0.0006679404135017165,0.01206333249560191,0.008051529790660225,9.386206896551725,0.932475884244373
41,800,philosophy_of_logic,0.00037539286805329027,0.014467636199231406,0.001610305958132045,9.386206896551725,0.932475884244373
42,900,philosophy,0.0013551609044444258,0.09832942267432875,0.002894356005788712,9.522342064714946,0.9378612716763006
43,900,awareness,0.0023861706666220522,0.09539219580855675,0.002894356005788712,9.522342064714946,0.9378612716763006
44,900,knowledge,0.0026329437942832286,0.08410063467929033,0.008683068017366135,9.522342064714946,0.9378612716763006
45,900,science,0.0017044076190157514,0.05456245043117431,0.008683068017366135,9.522342064714946,0.9378612716763006
46,900,language,0.0005395548045473177,0.010841287235555407,0.00723589001447178,9.522342064714946,0.9378612716763006
47,900,philosophy_of_logic,0.00031996854688271165,0.01386218929472272,0.001447178002894356,9.522342064714946,0.9378612716763006
48,1000,philosophy,0.00121867776866228,0.09764571163872214,0.0026109660574412533,9.559274755927476,0.9348109517601043
49,1000,awareness,0.0021667273736132434,0.09566352593938018,0.0026109660574412533,9.559274755927476,0.9348109517601043
50,1000,knowledge,0.0024339514094791344,0.08586099353132212,0.00783289817232376,9.559274755927476,0.9348109517601043
