,iteration,node,betweeness_centrality,closeness_centrality,in_degree,avg_dist_from_phil,size_of_gcc
109,1900,awareness,0.0011860636721084182,0.08668402682995177,0.0014587892049598833,10.215578284815106,0.9263848396501457
110,1900,knowledge,0.0012913261584721416,0.07435746243390572,0.00437636761487965,10.215578284815106,0.9263848396501457
111,1900,science,0.0007713932712816292,0.046900287677812305,0.005835156819839533,10.215578284815106,0.9263848396501457
112,1900,language,0.0002339166363638297,0.010121995855353413,0.0036469730123997084,10.215578284815106,0.9263848396501457
113,1900,philosophy_of_logic,0.00014726115516541097,0.01165318020941947,0.0007293946024799417,10.215578284815106,0.9263848396501457
114,2000,philosophy,0.0006448750241828134,0.09024327286558274,0.002775850104094379,10.296793437733035,0.9299583911234397
115,2000,awareness,0.0011381562926808609,0.08669871234983356,0.0013879250520471894,10.296793437733035,0.9299583911234397
116,2000,knowledge,0.0012411437965428923,0.07423336657941666,0.004163775156141568,10.296793437733035,0.9299583911234397
117,2000,science,0.0007464187779907042,0.04662811734411295,0.005551700208188758,10.296793437733035,0.9299583911234397
118,2000,language,0.00021848750819328155,0.009701264527619945,0.0034698126301179735,10.296793437733035,0.9299583911234397
119,2000,philosophy_of_logic,0.0001361937551072658,0.011271788382250887,0.0006939625260235947,10.296793437733035,0.9299583911234397
120,2100,philosophy,0.0006155426953984548,0.08961269000938826,0.0026560424966799467,10.344062947067238,0.9276708692767087
121,2100,awareness,0.0010922908674966137,0.0865384712952249,0.0013280212483399733,10.344062947067238,0.9276708692767087
122,2100,knowledge,0.0011918704302453975,0.07429972277213225,0.00398406374501992,10.344062947067238,0.9276708692767087
123,2100,science,0.0007433217803415843,0.047938862337479675,0.005312084993359893,10.344062947067238,0.9276708692767087
124,2100,language,0.00020004036056614065,0.009282551251195445,0.0033200531208499333,10.344062947067238,0.9276708692767087
125,2100,philosophy_of_logic,0.00012469476220312292,0.01078529021170221,0.0006640106241699867,10.344062947067238,0.9276708692767087
126,2200,philosophy,0.0005871990604815032,0.08928568706101535,0.002544529262086514,10.337921541637991,0.9237126509853782
127,2200,awareness,0.0010453922667663124,0.08657747847834453,0.001272264631043257,10.337921541637991,0.9237126509853782
128,2200,knowledge,0.0011400235203149844,0.07425088977681306,0.0038167938931297713,10.337921541637991,0.9237126509853782
129,2200,science,0.000703263888551883,0.04696955641802895,0.005089058524173028,10.337921541637991,0.9237126509853782
130,2200,language,0.000189262507097344,0.009175471411960973,0.0031806615776081427,10.337921541637991,0.9237126509853782
131,2200,philosophy_of_logic,0.00011606482807037977,0.010465221013758472,0.0006361323155216285,10.337921541637991,0.9237126509853782
132,2300,philosophy,0.000567772555186368,0.08969538213716695,0.002449479485609308,10.33641160949868,0.9277845777233782
133,2300,awareness,0.0010114971131670015,0.08700064832132298,0.001224739742804654,10.33641160949868,0.9277845777233782
134,2300,knowledge,0.0011070627907726277,0.07479889014816848,0.003674219228413962,10.33641160949868,0.9277845777233782
135,2300,science,0.000681701833586801,0.0471319000798962,0.004898958971218616,10.33641160949868,0.9277845777233782
136,2300,language,0.0001753911259585612,0.008832725694796479,0.003061849357011635,10.33641160949868,0.9277845777233782
137,2300,philosophy_of_logic,0.00011205544158463633,0.010579940478601604,0.000612369871402327,10.33641160949868,0.9277845777233782
138,2400,philosophy,0.0005448015921548571,0.0891166396605699,0.0029481132075471696,10.367750159337158,0.924572775486152
139,2400,awareness,0.0009676482360658654,0.08616717445039113,0.0011792452830188679,10.367750159337158,0.924572775486152
140,2400,knowledge,0.001064934234664947,0.07440343978183463,0.003537735849056604,10.367750159337158,0.924572775486152
141,2400,science,0.0006653667404187189,0.04736966934692036,0.0047169811320754715,10.367750159337158,0.924572775486152
142,2400,language,0.00017233519751837315,0.008650152525138401,0.0029481132075471696,10.367750159337158,0.924572775486152
143,2400,philosophy_of_logic,0.00010875184843397338,0.010428093462044754,0.0005896226415094339,10.367750159337158,0.924572775486152
144,2500,philosophy,0.0005247221387030543,0.08857949613872877,0.0028376844494892167,10.437155119558554,0.9251276233692569
145,2500,awareness,0.0009332328098773953,0.08568970383765295,0.0011350737797956867,10.437155119558554,0.9251276233692569
146,2500,knowledge,0.0010339923371252824,0.07407352772959883,0.00340522133938706,10.437155119558554,0.9251276233692569
147,2500,science,0.0006589608698927313,0.048084295985403876,0.004540295119182747,10.437155119558554,0.9251276233692569
148,2500,language,0.00017093708935663916,0.008967401701335306,0.0028376844494892167,10.437155119558554,0.9251276233692569
149,2500,philosophy_of_logic,0.00010397868147305922,0.010338105216473645,0.0005675368898978433,10.437155119558554,0.9251276233692569
150,2600,philosophy,0.0005061422756012356,0.08824623777488888,0.003291278113000549,10.455463182897862,0.9232456140350878
151,2600,awareness,0.0008989062755627412,0.08512655257629716,0.0010970927043335162,10.455463182897862,0.9232456140350878
152,2600,knowledge,0.000995743953960601,0.07356331888924683,0.003291278113000549,10.455463182897862,0.9232456140350878
153,2600,science,0.0006336552434294733,0.04763641259638731,0.004388370817334065,10.455463182897862,0.9232456140350878
154,2600,language,0.00017021778252543043,0.009488369334776358,0.0027427317608337905,10.455463182897862,0.9232456140350878
155,2600,philosophy_of_logic,0.00010134875037291529,0.010482174843300324,0.0005485463521667581,10.455463182897862,0.9232456140350878
156,2700,philosophy,0.0004891550472418576,0.08827976794209383,0.0031830238726790446,10.444252873563219,0.9225874867444327
157,2700,awareness,0.0008700152737889967,0.08531023667801642,0.0010610079575596816,10.444252873563219,0.9225874867444327
158,2700,knowledge,0.0009659335435471758,0.07402597880076914,0.0031830238726790446,10.444252873563219,0.9225874867444327
159,2700,science,0.0006185462615784041,0.04830647423209149,0.004774535809018567,10.444252873563219,0.9225874867444327
160,2700,language,0.00016314544416347175,0.009217335279885401,0.002652519893899204,10.444252873563219,0.9225874867444327
161,2700,philosophy_of_logic,9.591826975817908e-05,0.01019385969862859,0.0005305039787798408,10.444252873563219,0.9225874867444327
162,2800,philosophy,0.0004749559990596189,0.08799076468187979,0.003088008234688626,10.487465181058496,0.9233539094650206
163,2800,awareness,0.0008448074654399352,0.08494410005248186,0.001029336078229542,10.487465181058496,0.9233539094650206
164,2800,knowledge,0.0009305854719590638,0.07313304835479562,0.003088008234688626,10.487465181058496,0.9233539094650206
165,2800,science,0.0005970043354957863,0.04764422128801689,0.004632012352032939,10.487465181058496,0.9233539094650206
166,2800,language,0.00016467259276203063,0.009889799739217834,0.003088008234688626,10.487465181058496,0.9233539094650206
167,2800,philosophy_of_logic,9.34556675964579e-05,0.010285391728786546,0.000514668039114771,10.487465181058496,0.9233539094650206
168,2900,philosophy,0.00046275303582599277,0.08775402848273763,0.0030105368790767683,10.509239130434782,0.9227683049147443
169,2900,awareness,0.0008240979838663004,0.08484827203789017,0.0010035122930255895,10.509239130434782,0.9227683049147443
170,2900,knowledge,0.0009116662581824752,0.07330354395216793,0.0030105368790767683,10.509239130434782,0.9227683049147443
171,2900,science,0.0005885695219124508,0.048001947911659945,0.004515805318615153,10.509239130434782,0.9227683049147443
172,2900,language,0.00015651570869155382,0.009641686348871173,0.0030105368790767683,10.509239130434782,0.9227683049147443
173,2900,philosophy_of_logic,9.033623701007689e-05,0.010149475183343724,0.0005017561465127947,10.509239130434782,0.9227683049147443
174,3000,philosophy,0.0004493862972039398,0.08783127121244344,0.002922552362396493,10.503691983122362,0.9230769230769231
175,3000,awareness,0.000802255326354052,0.0852301121015164,0.000974184120798831,10.503691983122362,0.9230769230769231
176,3000,knowledge,0.0008926068721243427,0.07402010615104825,0.002922552362396493,10.503691983122362,0.9230769230769231
177,3000,science,0.0005850321874417518,0.0489745640887442,0.00438382854359474,10.503691983122362,0.9230769230769231
178,3000,language,0.00015082305278190275,0.009393918307703012,0.002922552362396493,10.503691983122362,0.9230769230769231
179,3000,philosophy_of_logic,8.608296880476525e-05,0.009905414643541435,0.0004870920603994155,10.503691983122362,0.9230769230769231
180,3100,philosophy,0.0004360631874829698,0.08765814463382295,0.002840909090909091,10.505906522855675,0.9214387127307146
181,3100,awareness,0.0007742026273143169,0.08471907682924391,0.000946969696969697,10.505906522855675,0.9214387127307146
182,3100,knowledge,0.0008609222848456167,0.07353849424187844,0.002840909090909091,10.505906522855675,0.9214387127307146
183,3100,science,0.0005689436963100001,0.04876250980209473,0.004261363636363636,10.505906522855675,0.9214387127307146
184,3100,language,0.00016604461558318635,0.010296194190424959,0.002840909090909091,10.505906522855675,0.9214387127307146
185,3100,philosophy_of_logic,8.80641483457385e-05,0.01025910543677041,0.0004734848484848485,10.505906522855675,0.9214387127307146
186,3200,philosophy,0.000423470676512979,0.08744280825867969,0.0027649769585253456,10.508517034068136,0.9193919852602487
187,3200,awareness,0.0007516339175601296,0.08454252614007197,0.0009216589861751152,10.508517034068136,0.9193919852602487
188,3200,knowledge,0.0008384507128953719,0.07354993296292002,0.0027649769585253456,10.508517034068136,0.9193919852602487
189,3200,science,0.0005533774705109455,0.048594177656133365,0.004147465437788019,10.508517034068136,0.9193919852602487
190,3200,language,0.00016174669448766415,0.010356676700141178,0.0027649769585253456,10.508517034068136,0.9193919852602487
191,3200,philosophy_of_logic,8.59677313221837e-05,0.010241659387769443,0.0004608294930875576,10.508517034068136,0.9193919852602487
192,3300,philosophy,0.0004119135098000504,0.08733490365083486,0.002688172043010753,10.526777020447906,0.9198387819077474
193,3300,awareness,0.0007329371901118286,0.08460391088408488,0.0008960573476702509,10.526777020447906,0.9198387819077474
194,3300,knowledge,0.0008111867121878245,0.07320191427865971,0.002688172043010753,10.526777020447906,0.9198387819077474
195,3300,science,0.0005343037879189158,0.04824189926631077,0.004032258064516129,10.526777020447906,0.9198387819077474
196,3300,language,0.00015288752774848436,0.01006899123624837,0.002688172043010753,10.526777020447906,0.9198387819077474
197,3300,philosophy_of_logic,8.20616782796983e-05,0.01010577847713961,0.00044802867383512545,10.526777020447906,0.9198387819077474
198,3400,philosophy,0.00040059034366434745,0.08726402425125837,0.0030514385353095034,10.530331753554503,0.9193899782135077
199,3400,awareness,0.0007132369561212066,0.08446824642477202,0.0008718395815170009,10.530331753554503,0.9193899782135077
200,3400,knowledge,0.0007867449992687185,0.07284710859253143,0.0026155187445510027,10.530331753554503,0.9193899782135077
201,3400,science,0.0005194948268952064,0.04807370857473809,0.003923278116826504,10.530331753554503,0.9193899782135077
202,3400,language,0.00014473676712765897,0.009796856337971385,0.0026155187445510027,10.530331753554503,0.9193899782135077
203,3400,philosophy_of_logic,7.844656801013537e-05,0.009956239096139788,0.00043591979075850045,10.530331753554503,0.9193899782135077
204,3500,philosophy,0.00038993497951666855,0.08698333702413004,0.002976190476190476,10.543307086614174,0.91755206119847
205,3500,awareness,0.0006947636683232579,0.08429658359694243,0.0008503401360544217,10.543307086614174,0.91755206119847
206,3500,knowledge,0.0007641496887747874,0.07257799293406099,0.002551020408163265,10.543307086614174,0.91755206119847
207,3500,science,0.0005108184370220676,0.04851649909047868,0.004251700680272108,10.543307086614174,0.91755206119847
208,3500,language,0.00014274728165809461,0.009803921568627449,0.002551020408163265,10.543307086614174,0.91755206119847
209,3500,philosophy_of_logic,7.607165263045295e-05,0.009852863899106674,0.00042517006802721087,10.543307086614174,0.91755206119847
210,3600,philosophy,0.0003798006389425911,0.0869679624313171,0.002898550724637681,10.546233649075328,0.9176324503311258
211,3600,awareness,0.0006788765030918788,0.0845849331631451,0.0008281573498964803,10.546233649075328,0.9176324503311258
212,3600,knowledge,0.0007474325751031769,0.07286269588754786,0.002484472049689441,10.546233649075328,0.9176324503311258
213,3600,science,0.0004989168140622215,0.048731371184974046,0.004140786749482402,10.546233649075328,0.9176324503311258
214,3600,language,0.00013539824222231364,0.009548167092924126,0.002484472049689441,10.546233649075328,0.9176324503311258
215,3600,philosophy_of_logic,7.215526579189118e-05,0.009595832666956065,0.00041407867494824016,10.546233649075328,0.9176324503311258
216,3700,philosophy,0.0003697185389530118,0.08717241897355218,0.0028237192416296895,10.51363236587511,0.9169354838709678
217,3700,awareness,0.0006611992348631732,0.08492329808910117,0.0008067769261799112,10.51363236587511,0.9169354838709678
218,3700,knowledge,0.0007322801858189436,0.07361700397050858,0.0028237192416296895,10.51363236587511,0.9169354838709678
219,3700,science,0.0004936628973701675,0.049704586941200356,0.004437273093989512,10.51363236587511,0.9169354838709678
220,3700,language,0.000128498744290752,0.009301663384191918,0.0024203307785397336,10.51363236587511,0.9169354838709678
221,3700,philosophy_of_logic,7.010501112571406e-05,0.0095525777184084,0.0004033884630899556,10.51363236587511,0.9169354838709678
222,3800,philosophy,0.0003618372379011451,0.08749119532090875,0.0031545741324921135,10.487762988407042,0.9180134016554986
223,3800,awareness,0.0006445614371031137,0.084777384569543,0.0007886435331230284,10.487762988407042,0.9180134016554986
224,3800,knowledge,0.000716524770929673,0.07372388989313847,0.002760252365930599,10.487762988407042,0.9180134016554986
225,3800,science,0.0004804290817665118,0.04953825120623893,0.004337539432176656,10.487762988407042,0.9180134016554986
226,3800,language,0.00012714040403914806,0.009543154120236933,0.002760252365930599,10.487762988407042,0.9180134016554986
227,3800,philosophy_of_logic,6.978733669141501e-05,0.009848426559975379,0.0003943217665615142,10.487762988407042,0.9180134016554986
228,3900,philosophy,0.00035297075089462635,0.08723229103513316,0.003076923076923077,10.520100502512562,0.9181084198385236
229,3900,awareness,0.000630674592612309,0.08476315151515151,0.0007692307692307692,10.520100502512562,0.9181084198385236
230,3900,knowledge,0.0006954425812557301,0.07340993751681664,0.002692307692307692,10.520100502512562,0.9181084198385236
231,3900,science,0.00046890249312394645,0.04947813466271219,0.004230769230769231,10.520100502512562,0.9181084198385236
232,3900,language,0.0001209593943157957,0.009308245711123408,0.002692307692307692,10.520100502512562,0.9181084198385236
233,3900,philosophy_of_logic,6.639458196551623e-05,0.009606003752345216,0.0003846153846153846,10.520100502512562,0.9181084198385236
234,4000,philosophy,0.00034502416445442787,0.08686833600344451,0.0030131826741996233,10.544782251437962,0.9164156626506024
235,4000,awareness,0.0006153143648038481,0.08426682099412244,0.0007532956685499058,10.544782251437962,0.9164156626506024
236,4000,knowledge,0.0006762927415878202,0.07269576718891213,0.0026365348399246705,10.544782251437962,0.9164156626506024
237,4000,science,0.00045705420552265557,0.049060746292668614,0.004143126177024482,10.544782251437962,0.9164156626506024
238,4000,language,0.00011897873981802917,0.009406895910348514,0.0026365348399246705,10.544782251437962,0.9164156626506024
239,4000,philosophy_of_logic,6.6225353390965e-05,0.009718552412049867,0.0003766478342749529,10.544782251437962,0.9164156626506024
240,4100,philosophy,0.00033781126507674325,0.08694339526410585,0.0029465930018416206,10.548555377207062,0.9175257731958762
241,4100,awareness,0.0006041546310384951,0.08460535317858466,0.0007366482504604051,10.548555377207062,0.9175257731958762
242,4100,knowledge,0.0006630105479567233,0.0729893211858711,0.002578268876611418,10.548555377207062,0.9175257731958762
243,4100,science,0.0004528108446773367,0.0496684868647962,0.00441988950276243,10.548555377207062,0.9175257731958762
244,4100,language,0.00011377906519445507,0.009199008707909875,0.002578268876611418,10.548555377207062,0.9175257731958762
245,4100,philosophy_of_logic,6.333113640740228e-05,0.009503777773109538,0.00036832412523020257,10.548555377207062,0.9175257731958762
246,4200,philosophy,0.000329962567163098,0.08691755788893318,0.0028776978417266188,10.553291536050157,0.9176555195972672
247,4200,awareness,0.0005909835238605232,0.08469084099962887,0.0007194244604316547,10.553291536050157,0.9176555195972672
248,4200,knowledge,0.0006521643526602667,0.07349973203222697,0.0025179856115107916,10.553291536050157,0.9176555195972672
249,4200,science,0.00044430475037445774,0.050124397926292696,0.004676258992805755,10.553291536050157,0.9176555195972672
250,4200,language,0.00010852159696191268,0.008983923971933563,0.0025179856115107916,10.553291536050157,0.9176555195972672
251,4200,philosophy_of_logic,6.118082879974337e-05,0.0094368970203018,0.00035971223021582735,10.553291536050157,0.9176555195972672
252,4300,philosophy,0.0003221820020352503,0.08708858814646804,0.0031656700668308124,10.51726784343822,0.9163150492264416
253,4300,awareness,0.0005752278278180227,0.08441201260334102,0.0007034822370735139,10.51726784343822,0.9163150492264416
254,4300,knowledge,0.000634346060821036,0.07314514786963716,0.0024621878297572987,10.51726784343822,0.9163150492264416
255,4300,science,0.0004347292657020748,0.05015752874992403,0.0045726345409778405,10.51726784343822,0.9163150492264416
