,iteration,node,betweeness_centrality,closeness_centrality,in_degree,avg_dist_from_phil
81,530,awareness,0.0024212178651818505,0.05581734415408436,0.005449591280653951,10.382789317507418
82,530,knowledge,0.0031246297832010425,0.05324625578305954,0.008174386920980926,10.382789317507418
83,530,science,0.0036355289657623506,0.049822921757526666,0.010899182561307902,10.382789317507418
84,530,language,0.008181791256960076,0.06571769837418749,0.01907356948228883,10.382789317507418
85,560,philosophy,0.0023719290806455888,0.08787432498772706,0.007731958762886598,10.470752089136491
86,560,awareness,0.0023388015795192535,0.054944976976181524,0.005154639175257732,10.470752089136491
87,560,knowledge,0.002795961095062677,0.050364370805110435,0.007731958762886598,10.470752089136491
88,560,science,0.003253120610606101,0.04712632032219661,0.010309278350515464,10.470752089136491
89,560,language,0.0077385842631118645,0.06706385132832958,0.020618556701030927,10.470752089136491
90,590,philosophy,0.002250197652496503,0.08658419348310058,0.007407407407407408,10.522911051212938
91,590,awareness,0.00220762634555738,0.0537841476228001,0.0049382716049382715,10.522911051212938
92,590,knowledge,0.0025846864927324695,0.04874765530177646,0.007407407407407408,10.522911051212938
93,590,science,0.0029860731010156296,0.045148178481511814,0.009876543209876543,10.522911051212938
94,590,language,0.007401325792130389,0.06681624360949255,0.019753086419753086,10.522911051212938
95,620,philosophy,0.0021339928648033443,0.08525756079295697,0.00702576112412178,10.68542199488491
96,620,awareness,0.0020738033224627374,0.05321611813289951,0.00468384074941452,10.68542199488491
97,620,knowledge,0.0024568276828120556,0.04872818579088648,0.00702576112412178,10.68542199488491
98,620,science,0.0028617391494670493,0.045702603155372626,0.00936768149882904,10.68542199488491
99,620,language,0.007118781325920901,0.06505862404574349,0.01873536299765808,10.68542199488491
100,650,philosophy,0.0020557263062427568,0.0855814240435557,0.006741573033707865,10.687041564792176
101,650,awareness,0.0019196855948002216,0.05140912262713433,0.0044943820224719105,10.687041564792176
102,650,knowledge,0.002277422280445407,0.04716585611269495,0.006741573033707865,10.687041564792176
103,650,science,0.002635158966090593,0.04385395853335755,0.008988764044943821,10.687041564792176
104,650,language,0.0071547337129037126,0.06967658208394523,0.017977528089887642,10.687041564792176
105,680,philosophy,0.001995473795907635,0.08539914555938627,0.0065075921908893716,10.769953051643192
106,680,awareness,0.0018452263571569429,0.050473584010742194,0.004338394793926247,10.769953051643192
107,680,knowledge,0.0021785878618850417,0.046180148533552456,0.0065075921908893716,10.769953051643192
108,680,science,0.0025307302964569776,0.043086403163572845,0.008676789587852495,10.769953051643192
109,680,language,0.007028762994055836,0.07090368638531697,0.01735357917570499,10.769953051643192
110,710,philosophy,0.0019014206514206514,0.08562637733702992,0.00625,10.656818181818181
111,710,awareness,0.00178014553014553,0.05183663903690546,0.004166666666666667,10.656818181818181
112,710,knowledge,0.0021266458766458765,0.048427019539224264,0.008333333333333333,10.656818181818181
113,710,science,0.0023345460845460844,0.041380899705014754,0.008333333333333333,10.656818181818181
114,710,language,0.006635481635481635,0.07011921624173749,0.016666666666666666,10.656818181818181
115,740,philosophy,0.0018390194042703881,0.08574432672419385,0.006024096385542168,10.679039301310043
116,740,awareness,0.0017424407047025778,0.05239750950109162,0.004016064257028112,10.679039301310043
117,740,knowledge,0.002108634940563859,0.04938682430779169,0.008032128514056224,10.679039301310043
118,740,science,0.0023460575770013923,0.043036570338438364,0.008032128514056224,10.679039301310043
119,740,language,0.006362121834029504,0.06953257626951033,0.01606425702811245,10.679039301310043
120,770,philosophy,0.0017593977131549385,0.08483780522672685,0.005791505791505792,10.740506329113924
121,770,awareness,0.0016850045751779857,0.05230892127443852,0.003861003861003861,10.740506329113924
122,770,knowledge,0.001960259185692712,0.047601949775862816,0.007722007722007722,10.740506329113924
123,770,science,0.0021834385996235706,0.04152429783105868,0.007722007722007722,10.740506329113924
124,770,language,0.006037003146829737,0.06781666459085814,0.015444015444015444,10.740506329113924
125,800,philosophy,0.0017226949365322917,0.08548389356723507,0.005607476635514019,10.77979797979798
126,800,awareness,0.0016494629655461012,0.0524456790414087,0.003738317757009346,10.77979797979798
127,800,knowledge,0.001931929139349979,0.04783238321289056,0.007476635514018692,10.77979797979798
128,800,science,0.0021725484725903196,0.04224510071126507,0.007476635514018692,10.77979797979798
129,800,language,0.005928302413167805,0.06893288448409803,0.014953271028037384,10.77979797979798
130,830,philosophy,0.0016581690940782473,0.08480135280476638,0.0054249547920434,10.81139489194499
131,830,awareness,0.0015896227338899733,0.05173419824214643,0.003616636528028933,10.81139489194499
132,830,knowledge,0.0018768646242027405,0.04728979110359266,0.007233273056057866,10.81139489194499
133,830,science,0.002124937165836494,0.042072255780847216,0.007233273056057866,10.81139489194499
134,830,language,0.005708932569966249,0.06891059661165393,0.014466546112115732,10.81139489194499
135,860,philosophy,0.0016012883788715663,0.08435200321706325,0.005253940455341506,10.837786259541986
136,860,awareness,0.001546177115353998,0.051704050004030215,0.0035026269702276708,10.837786259541986
137,860,knowledge,0.0018431655909764491,0.04755773211442866,0.0070052539404553416,10.837786259541986
138,860,science,0.002029931539563764,0.04075171763437963,0.0070052539404553416,10.837786259541986
139,860,language,0.0054835707199980405,0.06815030482916049,0.014010507880910683,10.837786259541986
140,890,philosophy,0.0015683001928002071,0.08461190050250111,0.005093378607809847,10.915750915750916
141,890,awareness,0.0015107478921469887,0.05230848012485026,0.003395585738539898,10.915750915750916
142,890,knowledge,0.001818652700641708,0.048618613983639446,0.006791171477079796,10.915750915750916
143,890,science,0.0019999424476993466,0.04151408724214077,0.006791171477079796,10.915750915750916
144,890,language,0.005395528186239245,0.06750360058972972,0.013582342954159592,10.915750915750916
145,920,philosophy,0.0015274254698197094,0.08427038000943204,0.004958677685950413,10.964349376114082
146,920,awareness,0.0014537817418105448,0.051794537695173816,0.003305785123966942,10.964349376114082
147,920,knowledge,0.0017565392902926657,0.04833708031200194,0.006611570247933884,10.964349376114082
148,920,science,0.0019392848375746666,0.041559768117480064,0.006611570247933884,10.964349376114082
149,920,language,0.005324168780514415,0.06780368830166167,0.013223140495867768,10.964349376114082
150,950,philosophy,0.0014941704128452204,0.08392598393184202,0.00482315112540193,11.072413793103449
151,950,awareness,0.001396107415110992,0.0506493398216365,0.003215434083601286,11.072413793103449
152,950,knowledge,0.0016773933822960161,0.047265057531348964,0.006430868167202572,11.072413793103449
153,950,science,0.001855455141339747,0.04072162983109439,0.006430868167202572,11.072413793103449
154,950,language,0.005308304903666008,0.06883835427508399,0.012861736334405145,11.072413793103449
155,980,philosophy,0.0014507122340968407,0.0846430629945551,0.0046801872074883,10.98494983277592
156,980,awareness,0.0013437920694397872,0.050829475437357954,0.0031201248049922,10.98494983277592
157,980,knowledge,0.00162324249979345,0.047904121772347534,0.0062402496099844,10.98494983277592
158,980,science,0.0017763327355524129,0.04065736193570481,0.0078003120124804995,10.98494983277592
159,980,language,0.005134597907280778,0.06915030025858569,0.0124804992199688,10.98494983277592
160,1010,philosophy,0.0014110375521042963,0.08434285222094154,0.0045662100456621,10.990180032733225
161,1010,awareness,0.0013023182653028177,0.05054002122449188,0.0030441400304414,10.990180032733225
162,1010,knowledge,0.001579899423093827,0.04782362549652894,0.0060882800608828,10.990180032733225
163,1010,science,0.001737195412508732,0.04091104255361465,0.0076103500761035,10.990180032733225
164,1010,language,0.00501727942707249,0.06930317936255968,0.0121765601217656,10.990180032733225
165,1040,philosophy,0.0013927329501099992,0.08521902112130222,0.004470938897168405,10.965023847376788
166,1040,awareness,0.0012884997516145057,0.0509700367699421,0.0029806259314456036,10.965023847376788
167,1040,knowledge,0.0015745866155702222,0.04848391994094461,0.005961251862891207,10.965023847376788
168,1040,science,0.0017453516428926265,0.04197350651848032,0.007451564828614009,10.965023847376788
169,1040,language,0.004949968064722163,0.07058848166077406,0.013412816691505215,10.965023847376788
170,1070,philosophy,0.0013540503029687554,0.08460556682321588,0.004366812227074236,10.993759750390016
171,1070,awareness,0.00125038082664771,0.050487821716638154,0.002911208151382824,10.993759750390016
172,1070,knowledge,0.0015338851088317932,0.048117780489603246,0.005822416302765648,10.993759750390016
173,1070,science,0.001707372803899665,0.04188594035755608,0.0072780203784570605,10.993759750390016
174,1070,language,0.00482591990792458,0.0702688210671414,0.013100436681222708,10.993759750390016
175,1100,philosophy,0.0013194264839001683,0.08444329496961077,0.004267425320056899,10.983180428134556
176,1100,awareness,0.0012062750549592656,0.049772056490981466,0.002844950213371266,10.983180428134556
177,1100,knowledge,0.001477030259924997,0.04745521614388697,0.005689900426742532,10.983180428134556
178,1100,science,0.0016467574033363509,0.041426697294281445,0.007112375533428165,10.983180428134556
179,1100,language,0.004750339454286823,0.07152207385653904,0.01422475106685633,10.983180428134556
180,1130,philosophy,0.0012906457081214365,0.08468788674575145,0.004166666666666667,10.971684053651266
181,1130,awareness,0.0011692864848204655,0.049270672333848534,0.002777777777777778,10.971684053651266
182,1130,knowledge,0.0014370473108337187,0.04706458524640343,0.005555555555555556,10.971684053651266
183,1130,science,0.0015930805979349671,0.04070365254757519,0.006944444444444445,10.971684053651266
184,1130,language,0.00466366158113731,0.07253729706011408,0.015277777777777779,10.971684053651266
185,1160,philosophy,0.0012628311014099463,0.08446395964378701,0.004076086956521739,11.002915451895044
186,1160,awareness,0.0011485310601144474,0.04945969219944037,0.002717391304347826,11.002915451895044
187,1160,knowledge,0.0014084714766090494,0.047102422727378926,0.005434782608695652,11.002915451895044
188,1160,science,0.0015541118518081528,0.040458121715644536,0.006793478260869565,11.002915451895044
189,1160,language,0.0045535661612884195,0.07175951666110679,0.014945652173913044,11.002915451895044
190,1190,philosophy,0.0012329109732599223,0.08435706659146837,0.00398406374501992,11.004279600570614
191,1190,awareness,0.0011184263828857867,0.04928047534137208,0.0026560424966799467,11.004279600570614
192,1190,knowledge,0.0013773376872703704,0.04710085854553107,0.005312084993359893,11.004279600570614
193,1190,science,0.0015059126887674765,0.03979590225623267,0.0066401062416998665,11.004279600570614
194,1190,language,0.004461376421810548,0.0720820729299932,0.01593625498007968,11.004279600570614
195,1220,philosophy,0.0011978925156078842,0.08315842662645244,0.0038910505836575876,11.105042016806722
196,1220,awareness,0.0010668467705624214,0.048129958407332266,0.0025940337224383916,11.105042016806722
197,1220,knowledge,0.001313817597763486,0.0460012276067249,0.005188067444876783,11.105042016806722
198,1220,science,0.0014364629745368036,0.0388668150440249,0.006485084306095979,11.105042016806722
199,1220,language,0.004408513269221722,0.07148208450744532,0.01556420233463035,11.105042016806722
200,1250,philosophy,0.0011789645699433198,0.08371256384129032,0.0038071065989847713,11.096730245231608
201,1250,awareness,0.0010567254058018569,0.0490225920221637,0.0025380710659898475,11.096730245231608
202,1250,knowledge,0.0013108541944117401,0.04726127716971613,0.005076142131979695,11.096730245231608
203,1250,science,0.0014459606389891466,0.040583254877981714,0.0076142131979695426,11.096730245231608
204,1250,language,0.00432179781642251,0.07126858855263875,0.015228426395939085,11.096730245231608
205,1280,philosophy,0.0011605505294144845,0.08412265689850473,0.0037267080745341614,11.10477453580902
206,1280,awareness,0.0010403341399133825,0.049276808629266526,0.002484472049689441,11.10477453580902
207,1280,knowledge,0.0012977205123067676,0.047717444560424344,0.004968944099378882,11.10477453580902
208,1280,science,0.001441055438250389,0.04139947916070904,0.007453416149068323,11.10477453580902
209,1280,language,0.004259975648474947,0.07176767828537217,0.014906832298136646,11.10477453580902
210,1310,philosophy,0.0011293321862629452,0.08360914369727124,0.0036496350364963502,11.101960784313725
211,1310,awareness,0.001012555690562981,0.048897584468357284,0.0024330900243309003,11.101960784313725
212,1310,knowledge,0.001266803250821131,0.04743824705383519,0.004866180048661801,11.101960784313725
213,1310,science,0.0014116652328286816,0.0413625304136253,0.0072992700729927005,11.101960784313725
214,1310,language,0.004147782872583539,0.0715877903444178,0.014598540145985401,11.101960784313725
215,1340,philosophy,0.0011081786707531642,0.08353550903836676,0.003575685339690107,11.12915601023018
216,1340,awareness,0.0010031783869686134,0.04913028718639812,0.0023837902264600714,11.12915601023018
217,1340,knowledge,0.001254327714399228,0.04765154764438084,0.004767580452920143,11.12915601023018
218,1340,science,0.0014061524490606731,0.04188728626903874,0.007151370679380214,11.12915601023018
219,1340,language,0.004041092002951359,0.07095240985351614,0.014302741358760428,11.12915601023018
220,1370,philosophy,0.0010788640116955897,0.08279867550065963,0.0034924330616996507,11.191729323308271
221,1370,awareness,0.0009597422638546714,0.04819488399514959,0.002328288707799767,11.191729323308271
222,1370,knowledge,0.001200693071987438,0.04679430133863158,0.004656577415599534,11.191729323308271
223,1370,science,0.001346887944337656,0.04119650997828449,0.006984866123399301,11.191729323308271
224,1370,language,0.0039973468337980884,0.07110065797021685,0.013969732246798603,11.191729323308271
225,1400,philosophy,0.001061207988991425,0.08351166292992084,0.004555808656036446,11.15609756097561
226,1400,awareness,0.0009238599464601782,0.047311124699396516,0.002277904328018223,11.15609756097561
227,1400,knowledge,0.0011570924715132386,0.04593773728170083,0.004555808656036446,11.15609756097561
228,1400,science,0.0012996234590456645,0.040491757821711875,0.00683371298405467,11.15609756097561
229,1400,language,0.00388980022338493,0.07048574770670442,0.01366742596810934,11.15609756097561
230,1430,philosophy,0.0010410808243660405,0.08292331115317693,0.0044742729306487695,11.223021582733812
231,1430,awareness,0.000903603164485771,0.0467071229249502,0.0022371364653243847,11.223021582733812
232,1430,knowledge,0.001134815592466224,0.04530102002296741,0.0044742729306487695,11.223021582733812
233,1430,science,0.0012785422368865058,0.040008195450417526,0.006711409395973154,11.223021582733812
234,1430,language,0.0038306275230275077,0.07019778403656465,0.013422818791946308,11.223021582733812
235,1460,philosophy,0.0010277318729569004,0.08295514801338429,0.004395604395604396,11.273153575615474
236,1460,awareness,0.0008938372275364592,0.046939020417959575,0.002197802197802198,11.273153575615474
237,1460,knowledge,0.0011278512925055185,0.04567546763507228,0.004395604395604396,11.273153575615474
238,1460,science,0.0012774272927950205,0.040652341289283966,0.006593406593406593,11.273153575615474
239,1460,language,0.003781619039577327,0.06979349322006664,0.013186813186813187,11.273153575615474
240,1490,philosophy,0.0010079896811551166,0.0828920319431809,0.004310344827586207,11.283908045977011
241,1490,awareness,0.0008757562822463902,0.04652376974483596,0.0021551724137931034,11.283908045977011
242,1490,knowledge,0.0011089046434801975,0.045272051344498083,0.004310344827586207,11.283908045977011
243,1490,science,0.0012608570580156637,0.04043894155375046,0.00646551724137931,11.283908045977011
244,1490,language,0.0037176144166883186,0.07048318250051298,0.01293103448275862,11.283908045977011
245,1520,philosophy,0.0009948673886992108,0.0831899209566841,0.00425531914893617,11.240635641316686
246,1520,awareness,0.0008693784339882877,0.04722097685321582,0.002127659574468085,11.240635641316686
247,1520,knowledge,0.0011045289076808283,0.046241572541808953,0.00425531914893617,11.240635641316686
248,1520,science,0.0012514979537386662,0.041136191813370776,0.006382978723404256,11.240635641316686
249,1520,language,0.0036550071223460778,0.07025673406238843,0.012765957446808512,11.240635641316686
250,1550,philosophy,0.0009794874815391697,0.08337991377087305,0.0041797283176593526,11.241379310344827
251,1550,awareness,0.0008453260558940496,0.04674385681059763,0.0020898641588296763,11.241379310344827
252,1550,knowledge,0.001072200661863033,0.04562414957931778,0.0041797283176593526,11.241379310344827
253,1550,science,0.0012161787771895036,0.04064244128107516,0.006269592476489029,11.241379310344827
254,1550,language,0.0036027251130555426,0.07095463037326816,0.012539184952978058,11.241379310344827
255,1580,philosophy,0.0009633830043621308,0.08312632420192868,0.0041109969167523125,11.275711159737417
256,1580,awareness,0.0008198779785206743,0.0460617683712087,0.0020554984583761563,11.275711159737417
257,1580,knowledge,0.0010404114373505596,0.04496517815086221,0.0041109969167523125,11.275711159737417
258,1580,science,0.0011807509111513958,0.04008067522506472,0.006166495375128469,11.275711159737417
259,1580,language,0.0035886808300499527,0.07171531071959825,0.012332990750256938,11.275711159737417
260,1610,philosophy,0.000946778196525416,0.08292486679683812,0.004044489383215369,11.29094827586207
261,1610,awareness,0.0008119618837515703,0.04636659348262955,0.0020222446916076846,11.29094827586207
262,1610,knowledge,0.00101010101010101,0.044309673616256554,0.004044489383215369,11.29094827586207
263,1610,science,0.00114695999428052,0.0395174436246367,0.006066734074823054,11.29094827586207
264,1610,language,0.003509309474931315,0.07086120117556992,0.012133468149646108,11.29094827586207
265,1640,philosophy,0.0009287558232693392,0.08265821823612295,0.003980099502487562,11.291489361702128
266,1640,awareness,0.0008041304412331978,0.04680819646061928,0.001990049751243781,11.291489361702128
267,1640,knowledge,0.0010049157789580921,0.0449666225832861,0.003980099502487562,11.291489361702128
268,1640,science,0.0011384429739968152,0.04001914256840796,0.0059701492537313425,11.291489361702128
269,1640,language,0.0034192852833249262,0.06973466003316749,0.011940298507462685,11.291489361702128
270,1670,philosophy,0.0009076944560815527,0.08244122796466329,0.003913894324853229,11.25157894736842
271,1670,awareness,0.0007929174964084375,0.047267885548375424,0.0019569471624266144,11.25157894736842
272,1670,knowledge,0.0009832559545330203,0.04481056536923777,0.003913894324853229,11.25157894736842
273,1670,science,0.0011162059328210453,0.04002807793754786,0.005870841487279843,11.25157894736842
274,1670,language,0.0033199235585448573,0.0689136215110062,0.011741682974559686,11.25157894736842
275,1700,philosophy,0.0009002179475030797,0.08313064785103219,0.003857280617164899,11.228865979381442
276,1700,awareness,0.0008036001285760205,0.04858673986891078,0.0019286403085824494,11.228865979381442
277,1700,knowledge,0.0009801134516158401,0.04534549898047067,0.003857280617164899,11.228865979381442
278,1700,science,0.0011101759001714965,0.04039409763286694,0.0057859209257473485,11.228865979381442
279,1700,language,0.0032376259515461635,0.0681337977663962,0.011571841851494697,11.228865979381442
280,1730,philosophy,0.0008873795312325097,0.08315459581742164,0.004752851711026616,11.225609756097562
281,1730,awareness,0.0007844687819339277,0.048182353976433216,0.0019011406844106464,11.225609756097562
282,1730,knowledge,0.0009577921491736447,0.045037878240252134,0.0038022813688212928,11.225609756097562
283,1730,science,0.0010787574158930306,0.039818136164717695,0.005703422053231939,11.225609756097562
284,1730,language,0.0032028713904506045,0.06805934791299836,0.011406844106463879,11.225609756097562
285,1760,philosophy,0.0008732652939671996,0.08292970127890792,0.0046816479400749065,11.245490981963927
286,1760,awareness,0.0007751652810039835,0.04823973988210939,0.0018726591760299626,11.245490981963927
287,1760,knowledge,0.000950343875581155,0.045227356649258844,0.003745318352059925,11.245490981963927
288,1760,science,0.0010747206777309466,0.04021750335017008,0.0056179775280898875,11.245490981963927
289,1760,language,0.003144455772660227,0.06756212042956214,0.011235955056179775,11.245490981963927
290,1790,philosophy,0.0008644775671058178,0.08322219944216247,0.004621072088724584,11.238658777120316
291,1790,awareness,0.0007723121404054937,0.048665129485298324,0.0018484288354898336,11.238658777120316
292,1790,knowledge,0.0009515226923227906,0.045824854709232025,0.0036968576709796672,11.238658777120316
293,1790,science,0.0010744099279232228,0.040698456780695766,0.005545286506469501,11.238658777120316
294,1790,language,0.0030994891645886777,0.06753510605310106,0.011090573012939002,11.238658777120316
295,1820,philosophy,0.0008519087562629382,0.08308551962885809,0.004553734061930784,11.257531584062196
296,1820,awareness,0.0007566076794436406,0.04833513251156914,0.0018214936247723133,11.257531584062196
297,1820,knowledge,0.0009339505528291162,0.045577854267545646,0.0036429872495446266,11.257531584062196
298,1820,science,0.001049969255043913,0.04016940534347706,0.00546448087431694,11.257531584062196
299,1820,language,0.0030736669036763014,0.06792758494801558,0.01092896174863388,11.257531584062196
300,1850,philosophy,0.0008404025544366319,0.08293905801389126,0.004492362982929021,11.277085330776606
301,1850,awareness,0.000744425679217861,0.04798801073109115,0.0017969451931716084,11.277085330776606
302,1850,knowledge,0.0009210553907549267,0.045268472765872335,0.0035938903863432167,11.277085330776606
303,1850,science,0.0010380020034164543,0.03999115111222369,0.005390835579514825,11.277085330776606
304,1850,language,0.0030365792873837997,0.068074525539898,0.01078167115902965,11.277085330776606
305,1880,philosophy,0.0008232496961630627,0.08261078750913732,0.004420866489832007,11.270142180094787
306,1880,awareness,0.0007287400061860887,0.047833467038662654,0.0017683465959328027,11.270142180094787
307,1880,knowledge,0.0009037000934161894,0.04525434637122577,0.0035366931918656055,11.270142180094787
308,1880,science,0.0010208608661149174,0.040156581801144134,0.005305039787798408,11.270142180094787
309,1880,language,0.00297900791381966,0.06792801378686007,0.010610079575596816,11.270142180094787
310,1910,philosophy,0.0008093463499394133,0.082249214586378,0.004366812227074236,11.266227657572907
311,1910,awareness,0.0007156084958503852,0.04760983317370389,0.0017467248908296944,11.266227657572907
312,1910,knowledge,0.000888604372908998,0.04511992998714232,0.0034934497816593887,11.266227657572907
313,1910,science,0.0010021567327404223,0.03993192746600549,0.005240174672489083,11.266227657572907
314,1910,language,0.0029333089462493427,0.06777351040434612,0.010480349344978166,11.266227657572907
315,1940,philosophy,0.0007989545279040067,0.08198478385252912,0.004310344827586207,11.303621169916434
316,1940,awareness,0.0007046541328818795,0.047390801785307496,0.0017241379310344827,11.303621169916434
