,iteration,node,betweeness_centrality,closeness_centrality,in_degree_centrality,avg_dist_from_phil,size_of_gcc
50,4000,awareness,0.0005814211769773907,0.049578628336397465,0.0007339449541284404,15.935038570848558,0.9035216434336023
51,4000,knowledge,0.0006525002187565206,0.03566519316580935,0.002568807339449541,15.935038570848558,0.9035216434336023
52,4000,science,0.00041772398984969743,0.04683655844383707,0.004403669724770642,15.935038570848558,0.9035216434336023
53,4000,language,0.00010069530918710076,0.009611428327024656,0.0029357798165137615,15.935038570848558,0.9035216434336023
54,4000,philosophy_of_logic,6.28672585432835e-05,0.009986250028741579,0.0003669724770642202,15.935038570848558,0.9035216434336023
55,4000,county_(united_states),2.4096872118303526e-05,0.005095271700776288,0.005137614678899082,15.935038570848558,0.9035216434336023
56,4500,philosophy,0.0003000030792104904,0.058752730997334884,0.0029850746268656717,15.394650054965188,0.9048408488063661
57,4500,awareness,0.0005246754732086692,0.0514842895632358,0.0006633499170812604,15.394650054965188,0.9048408488063661
58,4500,knowledge,0.0005871394574431116,0.03736512680962113,0.002321724709784411,15.394650054965188,0.9048408488063661
59,4500,science,0.00037379415917758685,0.04607277737349099,0.003980099502487562,15.394650054965188,0.9048408488063661
60,4500,language,9.303614553228552e-05,0.009991881596203084,0.0029850746268656717,15.394650054965188,0.9048408488063661
61,4500,philosophy_of_logic,5.949474554724168e-05,0.010315317609902706,0.0003316749585406302,15.394650054965188,0.9048408488063661
62,4500,county_(united_states),2.2654191465308293e-05,0.0055355406873677585,0.005638474295190713,15.394650054965188,0.9048408488063661
63,5000,philosophy,0.0002726630019242375,0.05990530742059214,0.003029385034837928,15.024217961654895,0.9003634161114477
64,5000,awareness,0.00047569235026149776,0.052531525652223215,0.0006058770069675856,15.024217961654895,0.9003634161114477
65,5000,knowledge,0.0005316561561746152,0.038444805567651306,0.0021205695243865495,15.024217961654895,0.9003634161114477
66,5000,science,0.00034009480085233794,0.04578119425683269,0.003938200545289306,15.024217961654895,0.9003634161114477
67,5000,language,9.045952890218646e-05,0.010344241582373412,0.003029385034837928,15.024217961654895,0.9003634161114477
68,5000,philosophy_of_logic,5.550508619251806e-05,0.010441875764072501,0.0003029385034837928,15.024217961654895,0.9003634161114477
69,5000,county_(united_states),2.1376338979928444e-05,0.005737471656890015,0.005755831566192063,15.024217961654895,0.9003634161114477
70,5500,philosophy,0.00024966351725652484,0.06087604493553193,0.002787068004459309,14.71455223880597,0.8960713290610198
71,5500,awareness,0.0004355715920036852,0.053650690606573646,0.0005574136008918618,14.71455223880597,0.8960713290610198
72,5500,knowledge,0.00048752334722751574,0.03971187623984374,0.001950947603121516,14.71455223880597,0.8960713290610198
73,5500,science,0.00031427317397734247,0.04593969901283588,0.004180602006688963,14.71455223880597,0.8960713290610198
74,5500,language,8.037379171399789e-05,0.00985691530415077,0.002787068004459309,14.71455223880597,0.8960713290610198
75,5500,philosophy_of_logic,5.086457350016292e-05,0.01035865118695966,0.0002787068004459309,14.71455223880597,0.8960713290610198
76,5500,county_(united_states),2.158832279854243e-05,0.005700820918212222,0.005852842809364548,14.71455223880597,0.8960713290610198
77,6000,philosophy,0.00023145777185985624,0.0619493337026758,0.0025826446280991736,14.466301843317972,0.8964626904208624
78,6000,awareness,0.0004031006139132328,0.054746670869044264,0.0005165289256198347,14.466301843317972,0.8964626904208624
79,6000,knowledge,0.0004504457645961766,0.04081549158886889,0.002066115702479339,14.466301843317972,0.8964626904208624
80,6000,science,0.00029253968457193584,0.04536210044724049,0.0038739669421487604,14.466301843317972,0.8964626904208624
81,6000,language,7.881967339047827e-05,0.009693159838227536,0.0025826446280991736,14.466301843317972,0.8964626904208624
82,6000,philosophy_of_logic,4.8612133588543705e-05,0.010423091155791292,0.00025826446280991736,14.466301843317972,0.8964626904208624
83,6000,county_(united_states),2.2138859192587805e-05,0.006198347107438017,0.006198347107438017,14.466301843317972,0.8964626904208624
84,84,philosophy,0.00022097387308196015,0.0626633156628434,0.0024679170779861796,14.288429752066115,0.8956328645447816
85,84,awareness,0.00038574524275949783,0.05564708051213013,0.0004935834155972359,14.288429752066115,0.8956328645447816
86,84,knowledge,0.0004332403160590098,0.041967886230889054,0.0019743336623889436,14.288429752066115,0.8956328645447816
87,84,science,0.0002824739038928667,0.0457256016611635,0.003701875616979269,14.288429752066115,0.8956328645447816
88,84,language,7.325201689655499e-05,0.009495310957551828,0.0024679170779861796,14.288429752066115,0.8956328645447816
89,84,philosophy_of_logic,4.5729230830683956e-05,0.010322749526823513,0.00024679170779861795,14.288429752066115,0.8956328645447816
90,84,county_(united_states),2.1859911941698455e-05,0.0064718997855465156,0.006416584402764066,14.288429752066115,0.8956328645447816
91,184,philosophy,0.0002181185896546827,0.06285780418600188,0.0024348672997321647,14.251018744906276,0.8960564751703992
92,184,awareness,0.0003804628334221218,0.05581560645112243,0.0004869734599464329,14.251018744906276,0.8960564751703992
93,184,knowledge,0.0004259832347413599,0.04196274285054288,0.0019478938397857316,14.251018744906276,0.8960564751703992
94,184,science,0.000278041930453836,0.04547857988897614,0.0036523009495982466,14.251018744906276,0.8960564751703992
95,184,language,7.171834062015382e-05,0.009391540312291571,0.0024348672997321647,14.251018744906276,0.8960564751703992
96,184,philosophy_of_logic,4.4749873692740606e-05,0.0102234934843023,0.00024348672997321646,14.251018744906276,0.8960564751703992
97,184,county_(united_states),2.1278416762508447e-05,0.006385229591194177,0.006330654979303628,14.251018744906276,0.8960564751703992
98,284,philosophy,0.00021486519196563171,0.06303687009672769,0.002400384061449832,14.199678370410078,0.8953683705303576
99,284,awareness,0.00037552444676245393,0.056164328305614616,0.00048007681228996637,14.199678370410078,0.8953683705303576
100,284,knowledge,0.00041987999577412587,0.04224040914549191,0.0019203072491598655,14.199678370410078,0.8953683705303576
101,284,science,0.0002732186609900781,0.045323104863377574,0.0036005760921747477,14.199678370410078,0.8953683705303576
102,284,language,6.970157701834165e-05,0.009258534820590851,0.002400384061449832,14.199678370410078,0.8953683705303576
103,284,philosophy_of_logic,4.349147987508095e-05,0.010078705650511173,0.00024003840614498319,14.199678370410078,0.8953683705303576
104,284,county_(united_states),2.0680054669078226e-05,0.006294800271491714,0.0062409985597695625,14.199678370410078,0.8953683705303576
105,384,philosophy,0.00021198929660789189,0.0633989744335105,0.002364066193853428,14.14361001317523,0.8969510753958875
106,384,awareness,0.00037084158186256676,0.056615831786687894,0.0007092198581560283,14.14361001317523,0.8969510753958875
107,384,knowledge,0.00041531798673865585,0.04275295985588861,0.0018912529550827422,14.14361001317523,0.8969510753958875
108,384,science,0.0002717195438598256,0.04566728103927345,0.0035460992907801418,14.14361001317523,0.8969510753958875
109,384,language,6.799972956557838e-05,0.009176930884025842,0.002364066193853428,14.14361001317523,0.8969510753958875
110,384,philosophy_of_logic,4.24090342976779e-05,0.00996703352366599,0.00023640661938534278,14.14361001317523,0.8969510753958875
111,384,county_(united_states),2.0059082098638162e-05,0.006199559794570799,0.006146572104018912,14.14361001317523,0.8969510753958875
112,484,philosophy,0.00020914202763767519,0.06351003592706313,0.0023337222870478415,14.110359187922956,0.896406906206253
113,484,awareness,0.00036573991138824896,0.05669841475277731,0.0007001166861143524,14.110359187922956,0.896406906206253
114,484,knowledge,0.00040946317308912197,0.04288097599819409,0.0018669778296382731,14.110359187922956,0.896406906206253
115,484,science,0.00026805680865927493,0.045627919980287916,0.0037339556592765463,14.110359187922956,0.896406906206253
116,484,language,6.740896386759747e-05,0.00924416644035728,0.0023337222870478415,14.110359187922956,0.896406906206253
117,484,philosophy_of_logic,4.1871965439565796e-05,0.00998321304203442,0.00023337222870478414,14.110359187922956,0.896406906206253
118,484,county_(united_states),2.003755953414852e-05,0.006328738405553467,0.006301050175029172,14.110359187922956,0.896406906206253
119,584,philosophy,0.0002067931578969769,0.06374224552062441,0.002306805074971165,14.063271604938272,0.8966789667896679
120,584,awareness,0.0003610767076528897,0.05680758043711462,0.0006920415224913495,14.063271604938272,0.8966789667896679
121,584,knowledge,0.0004039036930161689,0.04295455594002307,0.001845444059976932,14.063271604938272,0.8966789667896679
122,584,science,0.0002646760896674711,0.045635427327517596,0.003690888119953864,14.063271604938272,0.8966789667896679
123,584,language,6.809756678881668e-05,0.009575264574353993,0.0025374855824682814,14.063271604938272,0.8966789667896679
124,584,philosophy_of_logic,4.2082168226526555e-05,0.010193125511820335,0.0002306805074971165,14.063271604938272,0.8966789667896679
125,584,county_(united_states),2.1493294517720263e-05,0.006870730192529501,0.006689734717416378,14.063271604938272,0.8966789667896679
126,684,philosophy,0.00020395731185924535,0.06381876372207007,0.0025068368277119417,14.023161109697124,0.8951925267714741
127,684,awareness,0.00035614643636521485,0.05689996428835582,0.0006836827711941659,14.023161109697124,0.8951925267714741
128,684,knowledge,0.0003981009954238376,0.043023205051474354,0.0018231540565177757,14.023161109697124,0.8951925267714741
129,684,science,0.0002603986555433084,0.04541135101407883,0.0036463081130355514,14.023161109697124,0.8951925267714741
130,684,language,6.718960324487359e-05,0.009537191553996573,0.0025068368277119417,14.023161109697124,0.8951925267714741
131,684,philosophy_of_logic,4.1383395507082116e-05,0.01012888942089793,0.00022789425706472196,14.023161109697124,0.8951925267714741
132,684,county_(united_states),2.0977279529311386e-05,0.006787742795035412,0.006608933454876937,14.023161109697124,0.8951925267714741
133,784,philosophy,0.00020155197044931795,0.0639679477874824,0.0024769196126998424,13.992456625597184,0.8953174245835209
134,784,awareness,0.00035215833468596876,0.05711388989965562,0.0006755235307363207,13.992456625597184,0.8953174245835209
135,784,knowledge,0.00039321897252901395,0.043180472413615244,0.0018013960819635217,13.992456625597184,0.8953174245835209
136,784,science,0.00025564048968207,0.045125858680340934,0.0036027921639270434,13.992456625597184,0.8953174245835209
137,784,language,6.666017131309183e-05,0.00950981575938744,0.0024769196126998424,13.992456625597184,0.8953174245835209
138,784,philosophy_of_logic,4.080717711561895e-05,0.010091264989934587,0.00022517451024544022,13.992456625597184,0.8953174245835209
139,784,county_(united_states),2.0479626776037336e-05,0.006706736182079574,0.006530060797117767,13.992456625597184,0.8953174245835209
140,884,philosophy,0.00019916100451335733,0.06405548082490616,0.0024498886414253897,13.959920338561115,0.8944555778223113
141,884,awareness,0.00034838298224759343,0.05731208173739358,0.0006681514476614699,13.959920338561115,0.8944555778223113
142,884,knowledge,0.00038855240795870384,0.04331168126543188,0.0017817371937639199,13.959920338561115,0.8944555778223113
143,884,science,0.00025207554430811636,0.04498691170666604,0.0035634743875278397,13.959920338561115,0.8944555778223113
144,884,language,6.521332692606197e-05,0.009406033805665837,0.0024498886414253897,13.959920338561115,0.8944555778223113
145,884,philosophy_of_logic,3.9921466293140594e-05,0.009981137599175835,0.00022271714922048998,13.959920338561115,0.8944555778223113
146,884,county_(united_states),2.0035120971961242e-05,0.006633544629090287,0.0064587973273942095,13.959920338561115,0.8944555778223113
147,984,philosophy,0.0001966378312828082,0.06427389777796635,0.0024181138711804793,13.916728076639647,0.8947252747252747
148,984,awareness,0.0003441403617266444,0.05757687295761006,0.0006594856012310398,13.916728076639647,0.8947252747252747
149,984,knowledge,0.0003844825212158692,0.043658457063417686,0.0017586282699494395,13.916728076639647,0.8947252747252747
150,984,science,0.00024886522578322976,0.04504170814058453,0.003517256539898879,13.916728076639647,0.8947252747252747
151,984,language,6.35328619500965e-05,0.009284038643095101,0.0024181138711804793,13.916728076639647,0.8947252747252747
152,984,philosophy_of_logic,3.937588022002179e-05,0.009987486776222392,0.00021982853374367993,13.916728076639647,0.8947252747252747
153,984,county_(united_states),1.9953666909041717e-05,0.006644071355685849,0.006375027478566718,13.916728076639647,0.8947252747252747
154,1084,philosophy,0.00019411077613113237,0.06437644300176878,0.0023881893182805037,13.887864077669903,0.894291295854135
155,1084,awareness,0.0003399177053250444,0.05775234989349431,0.0006513243595310464,13.887864077669903,0.894291295854135
156,1084,knowledge,0.0003784194057618337,0.043629848897281574,0.0017368649587494573,13.887864077669903,0.894291295854135
157,1084,science,0.0002459490508930274,0.045021234233184715,0.0034737299174989146,13.887864077669903,0.894291295854135
158,1084,language,6.197030119262906e-05,0.009169147153156669,0.0023881893182805037,13.887864077669903,0.894291295854135
159,1084,philosophy_of_logic,3.8784454662763276e-05,0.009933402143042966,0.00021710811984368216,13.887864077669903,0.894291295854135
160,1084,county_(united_states),2.031117856579705e-05,0.006851311953352769,0.006513243595310465,13.887864077669903,0.894291295854135
161,1184,philosophy,0.00019180249223535998,0.06445104766454414,0.0023605150214592273,13.867530597552197,0.8940141600514911
162,1184,awareness,0.00033604570111039184,0.05786195922373064,0.0006437768240343347,13.867530597552197,0.8940141600514911
163,1184,knowledge,0.0003749494711389274,0.04388967952615471,0.0017167381974248926,13.867530597552197,0.8940141600514911
164,1184,science,0.00024378161219064596,0.04508547371804878,0.0034334763948497852,13.867530597552197,0.8940141600514911
165,1184,language,6.054255335801689e-05,0.009062895233356141,0.0023605150214592273,13.867530597552197,0.8940141600514911
166,1184,philosophy_of_logic,3.8075050666980964e-05,0.009863322473611106,0.00021459227467811158,13.867530597552197,0.8940141600514911
167,1184,county_(united_states),2.0257584393556983e-05,0.006963670434624917,0.006652360515021459,13.867530597552197,0.8940141600514911
168,1284,philosophy,0.00018960540534718656,0.0647510071784407,0.0023305084745762713,13.820870799810695,0.8951493327684813
169,1284,awareness,0.00033195530966938203,0.05814580121720413,0.000635593220338983,13.820870799810695,0.8951493327684813
170,1284,knowledge,0.00037032516092899015,0.044176144262901826,0.001906779661016949,13.820870799810695,0.8951493327684813
171,1284,science,0.0002408549610646983,0.04515725225650534,0.003389830508474576,13.820870799810695,0.8951493327684813
172,1284,language,6.184053220554392e-05,0.009134661112062242,0.0023305084745762713,13.820870799810695,0.8951493327684813
173,1284,philosophy_of_logic,3.7921081069437315e-05,0.009879460858064718,0.000211864406779661,13.820870799810695,0.8951493327684813
174,1284,county_(united_states),2.0149781538671422e-05,0.0069683074065474805,0.006567796610169491,13.820870799810695,0.8951493327684813
175,1384,philosophy,0.0001870672614635468,0.06471836881638798,0.002305596311045902,13.790140845070422,0.892707460184409
176,1384,awareness,0.0003274445724843253,0.058133665190680237,0.0006287989939216097,13.790140845070422,0.892707460184409
177,1384,knowledge,0.00036508642340572924,0.0441969129059133,0.0018863969817648292,13.790140845070422,0.892707460184409
178,1384,science,0.00023819341604057625,0.045252848573805404,0.003353594634248585,13.790140845070422,0.892707460184409
179,1384,language,6.052563660407783e-05,0.00903701539487189,0.002305596311045902,13.790140845070422,0.892707460184409
180,1384,philosophy_of_logic,3.737831404214095e-05,0.00980547511673062,0.00020959966464053657,13.790140845070422,0.892707460184409
181,1384,county_(united_states),1.9721343131517377e-05,0.00689381910687573,0.006497589603856634,13.790140845070422,0.892707460184409
182,1484,philosophy,0.00018463650558686674,0.06467340405102408,0.0022812111157196184,13.766006984866124,0.8905245697698528
183,1484,awareness,0.0003233073790190151,0.05814851306832809,0.0006221484861053504,13.766006984866124,0.8905245697698528
184,1484,knowledge,0.00035998528755781285,0.04417141894865519,0.0018664454583160513,13.766006984866124,0.8905245697698528
185,1484,science,0.00023421403025888755,0.044923350326712234,0.0033181252592285357,13.766006984866124,0.8905245697698528
186,1484,language,5.925223677193814e-05,0.008941435182275774,0.0022812111157196184,13.766006984866124,0.8905245697698528
187,1484,philosophy_of_logic,3.684990342057401e-05,0.009758339607733755,0.00020738282870178348,13.766006984866124,0.8905245697698528
188,1484,county_(united_states),1.9306425479390582e-05,0.006820906461821674,0.006428867689755288,13.766006984866124,0.8905245697698528
189,1584,philosophy,0.0001829759942052978,0.06507059546366001,0.002255484929259791,13.71359669269637,0.8925789257892579
190,1584,awareness,0.0003202605329313494,0.05849266017447885,0.0006151322534344885,13.71359669269637,0.8925789257892579
191,1584,knowledge,0.0003569566144707992,0.0445505430720045,0.0018453967603034654,13.71359669269637,0.8925789257892579
192,1584,science,0.0002329969988237918,0.045105583594968336,0.003280705351650605,13.71359669269637,0.8925789257892579
193,1584,language,5.85119650663392e-05,0.008991664751545744,0.002460529013737954,13.71359669269637,0.8925789257892579
194,1584,philosophy_of_logic,3.6780150454775e-05,0.009905657416825265,0.0002050440844781628,13.71359669269637,0.8925789257892579
195,1584,county_(united_states),1.88734714905074e-05,0.006743984203179026,0.006356366618823047,13.71359669269637,0.8925789257892579
196,1684,philosophy,0.00018070664536495038,0.06521314015815832,0.0022271714922048997,13.685714285714285,0.8927125506072875
197,1684,awareness,0.00031686166371431874,0.05878837743342358,0.0006074104069649726,13.685714285714285,0.8927125506072875
198,1684,knowledge,0.00035272428895685254,0.04477972394127121,0.001822231220894918,13.685714285714285,0.8927125506072875
199,1684,science,0.00023013558941351695,0.04508416711023812,0.003239522170479854,13.685714285714285,0.8927125506072875
200,1684,language,5.7052313528693786e-05,0.008878791049461146,0.0024296416278598906,13.685714285714285,0.8927125506072875
201,1684,philosophy_of_logic,3.586262524253381e-05,0.009781310229167202,0.00020247013565499088,13.685714285714285,0.8927125506072875
202,1684,county_(united_states),1.840264998159735e-05,0.006659325968597715,0.006276574205304718,13.685714285714285,0.8927125506072875
203,1784,philosophy,0.00017848112323692788,0.0652611005273805,0.0022022022022022024,13.660381593714927,0.8917133706965572
204,1784,awareness,0.0003129230110815379,0.05885530619733227,0.0006006006006006007,13.660381593714927,0.8917133706965572
205,1784,knowledge,0.00034894782693021284,0.04496377861713755,0.0018018018018018018,13.660381593714927,0.8917133706965572
206,1784,science,0.0002275694429417408,0.04497548982654416,0.0032032032032032033,13.660381593714927,0.8917133706965572
207,1784,language,5.746338812791975e-05,0.008997334267312668,0.0024024024024024027,13.660381593714927,0.8917133706965572
208,1784,philosophy_of_logic,3.554395067605636e-05,0.009785576360918827,0.0002002002002002002,13.660381593714927,0.8917133706965572
209,1784,county_(united_states),1.8353020754942292e-05,0.00676352027703379,0.006406406406406407,13.660381593714927,0.8917133706965572
210,1884,philosophy,0.0001766503372147698,0.0653737964077013,0.002180376610505451,13.632058692752334,0.8913991280221958
211,1884,awareness,0.00031012995603971704,0.05908746616742159,0.0005946481665014866,13.632058692752334,0.8913991280221958
212,1884,knowledge,0.00034607281984925994,0.045229674859189446,0.0017839444995044597,13.632058692752334,0.8913991280221958
213,1884,science,0.0002265382465460479,0.045120792933756246,0.0031714568880079285,13.632058692752334,0.8913991280221958
214,1884,language,5.6330127544136064e-05,0.008908163461888361,0.0023785926660059463,13.632058692752334,0.8913991280221958
215,1884,philosophy_of_logic,3.4842972895152504e-05,0.009688593443565815,0.00019821605550049553,13.632058692752334,0.8913991280221958
216,1884,county_(united_states),1.7991072813956986e-05,0.006696488361503227,0.006342913776015857,13.632058692752334,0.8913991280221958
217,1984,philosophy,0.0001747110760816302,0.06544396971656638,0.0021585557299843017,13.604097818902842,0.8905238375515009
218,1984,awareness,0.0003067261223319409,0.0591729051218692,0.0005886970172684459,13.604097818902842,0.8905238375515009
219,1984,knowledge,0.00034310822169226276,0.04545909183692022,0.0017660910518053376,13.604097818902842,0.8905238375515009
220,1984,science,0.00022433702960063004,0.04517810599478714,0.0033359497645211933,13.604097818902842,0.8905238375515009
221,1984,language,5.601688314208284e-05,0.008869577529161616,0.0023547880690737836,13.604097818902842,0.8905238375515009
222,1984,philosophy_of_logic,3.438012140610308e-05,0.009633206308569444,0.00019623233908948196,13.604097818902842,0.8905238375515009
223,1984,county_(united_states),1.763280582754223e-05,0.0066294709151852,0.006279434850863423,13.604097818902842,0.8905238375515009
224,2084,philosophy,0.00017294337480932293,0.06562911663333883,0.002136337152845213,13.568127316328756,0.8906796116504855
225,2084,awareness,0.0003034616958331055,0.059325393572210595,0.0005826374053214216,13.568127316328756,0.8906796116504855
226,2084,knowledge,0.0003400415199859714,0.04572040891936988,0.001747912215964265,13.568127316328756,0.8906796116504855
227,2084,science,0.00022230728183623175,0.04523276351834274,0.003301611963488056,13.568127316328756,0.8906796116504855
228,2084,language,5.618962679151574e-05,0.008925035972994539,0.0023305496212856864,13.568127316328756,0.8906796116504855
229,2084,philosophy_of_logic,3.405317650519377e-05,0.00961845880040439,0.0001942124684404739,13.568127316328756,0.8906796116504855
230,2084,county_(united_states),1.8289912076432975e-05,0.006994138767298605,0.006603223926976112,13.568127316328756,0.8906796116504855
231,2184,philosophy,0.0001711497773240416,0.06574070630641246,0.0021157914983650702,13.534788245462403,0.89
232,2184,awareness,0.00030016867149007943,0.05940905270177503,0.0005770340450086555,13.534788245462403,0.89
233,2184,knowledge,0.00033641824611241805,0.045820383483873656,0.0017311021350259665,13.534788245462403,0.89
234,2184,science,0.0002204196073209345,0.04525643987773305,0.003462204270051933,13.534788245462403,0.89
235,2184,language,5.614985130276532e-05,0.009064680270681425,0.002308136180034622,13.534788245462403,0.89
236,2184,philosophy_of_logic,3.391924482518827e-05,0.009694134984558355,0.00019234468166955183,13.534788245462403,0.89
237,2184,county_(united_states),1.8272744758607423e-05,0.007099710022131812,0.006732063858434314,13.534788245462403,0.89
238,2284,philosophy,0.00016944511203973334,0.06579266752572319,0.0020948390782708055,13.523320496362858,0.8899466869763899
239,2284,awareness,0.00029737200167726365,0.05953239467828697,0.0005713197486193107,13.523320496362858,0.8899466869763899
240,2284,knowledge,0.00033283472788630695,0.04590751449181629,0.0017139592458579318,13.523320496362858,0.8899466869763899
241,2284,science,0.00021781656067251833,0.04520241483912964,0.0034279184917158636,13.523320496362858,0.8899466869763899
242,2284,language,5.529719577585991e-05,0.008985596407059022,0.0022852789944772427,13.523320496362858,0.8899466869763899
243,2284,philosophy_of_logic,3.3468401115487666e-05,0.009636305102882896,0.00019043991620643687,13.523320496362858,0.8899466869763899
244,2284,county_(united_states),1.8239009491972152e-05,0.007201009331555894,0.006855836983431727,13.523320496362858,0.8899466869763899
245,2384,philosophy,0.00016784517372419892,0.06597089900116007,0.002074297567414671,13.49174078780178,0.8902714932126696
246,2384,awareness,0.0002948400816976873,0.05979509669531909,0.0005657175183858194,13.49174078780178,0.8902714932126696
247,2384,knowledge,0.00033049962612585325,0.046240271821919726,0.001697152555157458,13.49174078780178,0.8902714932126696
248,2384,science,0.00021797474266110222,0.04559433374101024,0.003394305110314916,13.49174078780178,0.8902714932126696
249,2384,language,5.4218150800551444e-05,0.00889748571251498,0.0022628700735432775,13.49174078780178,0.8902714932126696
